Reviewer_ID,paper_id,decision,comments
37664688000,69,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7101806481,69,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202289360,69,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207994872,69,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203192812,69,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200371154,69,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603882082,70,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202152391,70,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202916476,70,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57195398251,70,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56797372300,71,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005612595,71,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203185550,72,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35873737200,72,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
9733496700,73,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56631537800,73,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
34168247900,75,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35269204800,75,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35228854600,75,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8397084400,75,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23003275100,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8077103900,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55286783200,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56261172000,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201983321,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56164575400,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602305778,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207688964,76,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
10939408000,77,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7103392045,77,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57031532300,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7006650428,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202810627,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203980122,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57206024435,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7003587356,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35772366400,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602089995,78,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57197728435,79,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56380927900,79,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194639611,79,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207688964,79,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6507235629,80,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56662711400,80,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
16021781200,80,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005044056,80,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56631537800,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202322450,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203309361,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7103286989,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7003387464,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56795914000,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7402422734,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7103222266,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55806548500,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203298908,81,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23003484200,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
42261332500,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204902241,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201650328,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202927332,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200686665,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203246058,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207980336,82,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7004347500,84,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202602903,84,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8533888200,85,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
50262207100,85,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57214792802,85,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
16315369500,85,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207688964,85,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202612703,85,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202577089,87,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005098852,87,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7003793778,87,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202321033,87,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25522430900,88,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56165315000,88,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200685059,88,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202785989,88,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202585105,88,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56149906900,88,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204719691,89,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207688964,89,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36625254200,89,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56218368600,89,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7003915889,90,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55543519800,90,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203305966,90,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202602903,90,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203179871,91,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204896057,91,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56425409300,92,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57208645178,92,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57191616632,92,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55776361200,92,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194679331,94,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
24758929200,94,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57218886189,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55502104200,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23004910700,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57196484337,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207980336,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602866368,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201645135,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201980753,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202572948,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203192812,96,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
16021781200,97,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56795914000,97,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602183163,97,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603866674,97,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57217508772,98,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200118442,98,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57120014600,98,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204546854,98,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6507412888,99,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8077103900,99,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194679331,99,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7103286989,99,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7202006620,101,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005523706,101,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57196353469,101,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005085503,101,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23487261200,102,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202920062,102,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201645135,103,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55652903800,103,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57217508772,104,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56890669600,104,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204762755,104,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201484423,104,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15069700700,104,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8410729500,104,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8533888200,105,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57193610705,105,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55801836400,105,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201125120,105,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56331127200,106,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57190380741,106,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55171433700,108,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
24323203800,108,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6701580763,108,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602089995,108,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207695326,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56331127200,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
26039464700,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203372448,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200497294,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201358872,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55806548500,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
47461179000,109,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56556056000,110,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194636792,110,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57197733505,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57190492863,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8362122100,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7007155092,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202585105,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200685059,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56890178400,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
37664688000,111,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55601054600,112,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57139150400,112,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7201778289,112,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57213476529,112,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57189843306,112,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56218368600,112,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7004640341,113,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55801836400,113,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23487261200,114,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15842178900,114,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36944158600,115,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57188755995,115,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56386056100,116,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602913811,116,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35236338800,116,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204719691,116,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7402422734,116,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56890669600,116,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7006650428,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202810627,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202627912,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36082483100,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35791260000,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55848648600,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15521088300,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6507028828,117,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203247682,118,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207687950,118,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005044056,119,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57031532600,119,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603684079,119,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56897186700,119,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204555396,119,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23093686000,119,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8390181000,120,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23479472600,120,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56585583100,121,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36602439100,121,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56890669600,121,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202045558,121,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201333744,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57196353469,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23479472600,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55919211300,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8362122100,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203180452,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57190858572,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55212512700,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25930868900,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201658993,122,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8724084200,124,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202920062,124,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203188461,124,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57192430052,124,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55801836400,125,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202916476,125,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200685059,125,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207782220,125,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005486887,126,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55943223600,126,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23479472600,126,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202572948,126,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55943223600,126,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203661089,126,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203992542,127,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201125120,127,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57195292516,127,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204555914,127,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201358872,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203188461,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7003793778,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35191151900,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207687950,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57205556489,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201358872,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204902241,128,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7401892754,129,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207470751,129,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55502104200,130,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
16043716000,130,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7403368068,130,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56662711400,130,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203372448,130,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
19934211900,130,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
